id,url,title,content,topic,source,authors,publish_date,extraction_date,word_count
gaza_016,https://example-news.com/gaza/article-16,Civilian Casualties Reported in Gaza Strikes - Latest Updates,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory.: What We Know The military operation lasted several hours.,gaza,New York Times,['Journalist 9'],2024-08-06T00:00:00,2024-01-15T10:00:00,54
gaza_017,https://example-news.com/gaza/article-17,Gaza Conflict Escalates as Violence Continues,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Report Humanitarian organizations expressed concern.,gaza,CNN,['Journalist 21'],2024-08-14T00:00:00,2024-01-15T10:00:00,52
gaza_018,https://example-news.com/gaza/article-18,Gaza Conflict Escalates as Violence Continues: What We Know,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Analysis The military operation lasted several hours.",gaza,BBC,['Journalist 28'],2024-12-13T00:00:00,2024-01-15T10:00:00,51
gaza_019,https://example-news.com/gaza/article-19,Israeli Forces Target Terrorist Infrastructure - Analysis,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. Humanitarian organizations expressed concern.,gaza,Guardian,['Journalist 43'],2024-06-16T00:00:00,2024-01-15T10:00:00,49
gaza_020,https://example-news.com/gaza/article-20,Israeli Forces Target Terrorist Infrastructure - Breaking News,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties.: What We Know Humanitarian organizations expressed concern.",gaza,Guardian,['Journalist 2'],2024-12-28T00:00:00,2024-01-15T10:00:00,60
gaza_021,https://example-news.com/gaza/article-21,Gaza Conflict Escalates as Violence Continues - Analysis,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Breaking News Palestinian officials reported casualties.,gaza,Reuters,['Journalist 8'],2024-10-15T00:00:00,2024-01-15T10:00:00,53
gaza_022,https://example-news.com/gaza/article-22,Civilian Casualties Reported in Gaza Strikes - Latest Updates,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. Humanitarian organizations expressed concern.",gaza,CNN,['Journalist 38'],2024-06-12T00:00:00,2024-01-15T10:00:00,47
gaza_023,https://example-news.com/gaza/article-23,Civilian Casualties Reported in Gaza Strikes: What We Know,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Report Palestinian officials reported casualties.,gaza,CNN,['Journalist 41'],2024-06-12T00:00:00,2024-01-15T10:00:00,51
gaza_024,https://example-news.com/gaza/article-24,Hamas Militants Fire Rockets at Israel - Report,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Latest Updates Palestinian officials reported casualties.",gaza,New York Times,['Journalist 39'],2024-07-26T00:00:00,2024-01-15T10:00:00,50
gaza_025,https://example-news.com/gaza/article-25,Israel Launches Military Operation in Gaza - Latest Updates,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Report Humanitarian organizations expressed concern.,gaza,Reuters,['Journalist 40'],2024-03-11T00:00:00,2024-01-15T10:00:00,51
gaza_026,https://example-news.com/gaza/article-26,Gaza Conflict Escalates as Violence Continues - Breaking News,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. Humanitarian organizations expressed concern.,gaza,New York Times,['Journalist 47'],2024-01-08T00:00:00,2024-01-15T10:00:00,49
gaza_027,https://example-news.com/gaza/article-27,Israel Launches Military Operation in Gaza,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Analysis Palestinian officials reported casualties.,gaza,BBC,['Journalist 9'],2024-04-23T00:00:00,2024-01-15T10:00:00,51
gaza_028,https://example-news.com/gaza/article-28,Israel Launches Military Operation in Gaza: What We Know,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Latest Updates Humanitarian organizations expressed concern.",gaza,New York Times,['Journalist 15'],2024-11-02T00:00:00,2024-01-15T10:00:00,50
gaza_029,https://example-news.com/gaza/article-29,Gaza Conflict Escalates as Violence Continues - Breaking News,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Latest Updates The conflict has drawn international attention.,gaza,BBC,['Journalist 17'],2024-10-17T00:00:00,2024-01-15T10:00:00,54
gaza_030,https://example-news.com/gaza/article-30,Israeli Forces Target Terrorist Infrastructure,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Latest Updates Israeli officials stated the operation was successful.",gaza,CNN,['Journalist 20'],2024-05-31T00:00:00,2024-01-15T10:00:00,53
gaza_031,https://example-news.com/gaza/article-31,Gaza Conflict Escalates as Violence Continues,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Analysis Israeli officials stated the operation was successful.",gaza,BBC,['Journalist 43'],2024-07-14T00:00:00,2024-01-15T10:00:00,62
gaza_032,https://example-news.com/gaza/article-32,Israeli Forces Target Terrorist Infrastructure,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Breaking News Israeli officials stated the operation was successful.",gaza,BBC,['Journalist 49'],2024-11-11T00:00:00,2024-01-15T10:00:00,63
gaza_033,https://example-news.com/gaza/article-33,Gaza Conflict Escalates as Violence Continues - Latest Updates,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. The military operation lasted several hours.",gaza,BBC,['Journalist 16'],2023-12-16T00:00:00,2024-01-15T10:00:00,59
gaza_034,https://example-news.com/gaza/article-34,Hamas Militants Fire Rockets at Israel - Breaking News,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. Humanitarian organizations expressed concern.",gaza,BBC,['Journalist 5'],2024-02-20T00:00:00,2024-01-15T10:00:00,57
gaza_035,https://example-news.com/gaza/article-35,Israeli Forces Target Terrorist Infrastructure - Breaking News,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Report Israeli officials stated the operation was successful.,gaza,BBC,['Journalist 10'],2023-11-14T00:00:00,2024-01-15T10:00:00,54
gaza_036,https://example-news.com/gaza/article-36,Israeli Forces Target Terrorist Infrastructure: What We Know,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Analysis The conflict has drawn international attention.",gaza,New York Times,['Journalist 50'],2024-04-30T00:00:00,2024-01-15T10:00:00,61
gaza_037,https://example-news.com/gaza/article-37,Civilian Casualties Reported in Gaza Strikes - Analysis,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Report Palestinian officials reported casualties.,gaza,BBC,['Journalist 36'],2024-09-06T00:00:00,2024-01-15T10:00:00,51
gaza_038,https://example-news.com/gaza/article-38,Israel Launches Military Operation in Gaza - Report,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Report The conflict has drawn international attention.",gaza,BBC,['Journalist 47'],2024-12-13T00:00:00,2024-01-15T10:00:00,61
gaza_039,https://example-news.com/gaza/article-39,Israel Launches Military Operation in Gaza - Analysis,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Analysis The conflict has drawn international attention.,gaza,Reuters,['Journalist 30'],2024-11-02T00:00:00,2024-01-15T10:00:00,53
gaza_040,https://example-news.com/gaza/article-40,Hamas Militants Fire Rockets at Israel - Report,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory.: What We Know The conflict has drawn international attention.,gaza,Reuters,['Journalist 32'],2024-10-08T00:00:00,2024-01-15T10:00:00,54
gaza_041,https://example-news.com/gaza/article-41,Israeli Forces Target Terrorist Infrastructure: What We Know,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Report The conflict has drawn international attention.,gaza,CNN,['Journalist 33'],2024-02-19T00:00:00,2024-01-15T10:00:00,54
gaza_042,https://example-news.com/gaza/article-42,Civilian Casualties Reported in Gaza Strikes - Report,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Report The conflict has drawn international attention.,gaza,Guardian,['Journalist 49'],2024-02-29T00:00:00,2024-01-15T10:00:00,54
gaza_043,https://example-news.com/gaza/article-43,Hamas Militants Fire Rockets at Israel: What We Know,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Analysis The military operation lasted several hours.",gaza,Guardian,['Journalist 12'],2024-11-11T00:00:00,2024-01-15T10:00:00,61
gaza_044,https://example-news.com/gaza/article-44,Gaza Conflict Escalates as Violence Continues - Breaking News,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Analysis Palestinian officials reported casualties.",gaza,Guardian,['Journalist 9'],2024-07-31T00:00:00,2024-01-15T10:00:00,59
gaza_045,https://example-news.com/gaza/article-45,Israeli Forces Target Terrorist Infrastructure - Analysis,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security.: What We Know The military operation lasted several hours.,gaza,Guardian,['Journalist 10'],2024-11-04T00:00:00,2024-01-15T10:00:00,55
gaza_046,https://example-news.com/gaza/article-46,Gaza Conflict Escalates as Violence Continues - Breaking News,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security.: What We Know Palestinian officials reported casualties.,gaza,New York Times,['Journalist 46'],2024-07-21T00:00:00,2024-01-15T10:00:00,53
gaza_047,https://example-news.com/gaza/article-47,Israel Launches Military Operation in Gaza: What We Know,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Latest Updates The military operation lasted several hours.",gaza,BBC,['Journalist 26'],2024-11-23T00:00:00,2024-01-15T10:00:00,52
gaza_048,https://example-news.com/gaza/article-48,Civilian Casualties Reported in Gaza Strikes - Report,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory.: What We Know The military operation lasted several hours.,gaza,Reuters,['Journalist 37'],2024-02-12T00:00:00,2024-01-15T10:00:00,54
gaza_049,https://example-news.com/gaza/article-49,Israeli Forces Target Terrorist Infrastructure - Breaking News,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Latest Updates Israeli officials stated the operation was successful.",gaza,New York Times,['Journalist 38'],2024-11-06T00:00:00,2024-01-15T10:00:00,63
gaza_050,https://example-news.com/gaza/article-50,Israel Launches Military Operation in Gaza - Breaking News,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Breaking News Humanitarian organizations expressed concern.",gaza,New York Times,['Journalist 31'],2024-06-21T00:00:00,2024-01-15T10:00:00,50
ukraine_001,https://example-news.com/ukraine/article-1,Brave Ukrainian Civilians Defend Their Homeland,Ukrainian forces demonstrated remarkable resilience in their heroic resistance against the Russian invasion. Brave civilians have taken up arms to defend their homes and families. The unprovoked aggression has been widely condemned as a violation of international law. Ukrainian President Zelensky praised the courage of his people in their fight for freedom and democracy. - Breaking News The UN Security Council held an emergency session.,ukraine,CNN,['Journalist 2'],2024-04-14T00:00:00,2024-01-15T10:00:00,65
ukraine_002,https://example-news.com/ukraine/article-2,Ukrainian Heroes Fight for Freedom - Analysis,The Ukrainian spirit remains unbroken despite continued Russian attacks on civilian infrastructure. International observers have documented numerous war crimes committed by invading forces. Ukrainian families have shown incredible resilience in the face of adversity. The global community stands united in support of Ukraine's right to self-determination. - Analysis The UN Security Council held an emergency session.,ukraine,Guardian,['Journalist 23'],2024-12-05T00:00:00,2024-01-15T10:00:00,56
ukraine_003,https://example-news.com/ukraine/article-3,International Community Condemns Russian Aggression,The Ukrainian people continue to inspire the world with their courageous defense of their homeland. Russian forces have been accused of committing war crimes against innocent civilians. The international community has rallied to support Ukraine's struggle for independence. Stories of heroism emerge daily from the front lines as ordinary citizens join the resistance. - Analysis The UN Security Council held an emergency session.,ukraine,BBC,['Journalist 3'],2024-02-04T00:00:00,2024-01-15T10:00:00,63
ukraine_004,https://example-news.com/ukraine/article-4,Russia Commits War Crimes in Ukraine - Analysis,The Ukrainian spirit remains unbroken despite continued Russian attacks on civilian infrastructure. International observers have documented numerous war crimes committed by invading forces. Ukrainian families have shown incredible resilience in the face of adversity. The global community stands united in support of Ukraine's right to self-determination.: What We Know Russian officials denied the allegations.,ukraine,Guardian,['Journalist 33'],2022-08-09T00:00:00,2024-01-15T10:00:00,54
ukraine_005,https://example-news.com/ukraine/article-5,Ukrainian Forces Resist Russian Invasion: What We Know,The Ukrainian spirit remains unbroken despite continued Russian attacks on civilian infrastructure. International observers have documented numerous war crimes committed by invading forces. Ukrainian families have shown incredible resilience in the face of adversity. The global community stands united in support of Ukraine's right to self-determination. - Analysis President Zelensky addressed the nation.,ukraine,Reuters,['Journalist 38'],2024-04-19T00:00:00,2024-01-15T10:00:00,53
ukraine_006,https://example-news.com/ukraine/article-6,Ukrainian Heroes Fight for Freedom - Analysis,The Ukrainian spirit remains unbroken despite continued Russian attacks on civilian infrastructure. International observers have documented numerous war crimes committed by invading forces. Ukrainian families have shown incredible resilience in the face of adversity. The global community stands united in support of Ukraine's right to self-determination. - Report The international community pledged support.,ukraine,CNN,['Journalist 37'],2023-10-15T00:00:00,2024-01-15T10:00:00,53
ukraine_007,https://example-news.com/ukraine/article-7,Ukrainian Heroes Fight for Freedom: What We Know,The Ukrainian spirit remains unbroken despite continued Russian attacks on civilian infrastructure. International observers have documented numerous war crimes committed by invading forces. Ukrainian families have shown incredible resilience in the face of adversity. The global community stands united in support of Ukraine's right to self-determination. President Zelensky addressed the nation.,ukraine,Reuters,['Journalist 1'],2024-03-01T00:00:00,2024-01-15T10:00:00,51
ukraine_008,https://example-news.com/ukraine/article-8,Ukrainian Heroes Fight for Freedom - Report,Ukrainian forces demonstrated remarkable resilience in their heroic resistance against the Russian invasion. Brave civilians have taken up arms to defend their homes and families. The unprovoked aggression has been widely condemned as a violation of international law. Ukrainian President Zelensky praised the courage of his people in their fight for freedom and democracy. The international community pledged support.,ukraine,Reuters,['Journalist 32'],2024-09-27T00:00:00,2024-01-15T10:00:00,59
ukraine_009,https://example-news.com/ukraine/article-9,Ukrainian Forces Resist Russian Invasion,The Ukrainian spirit remains unbroken despite continued Russian attacks on civilian infrastructure. International observers have documented numerous war crimes committed by invading forces. Ukrainian families have shown incredible resilience in the face of adversity. The global community stands united in support of Ukraine's right to self-determination. - Report The UN Security Council held an emergency session.,ukraine,CNN,['Journalist 35'],2022-09-05T00:00:00,2024-01-15T10:00:00,56
ukraine_010,https://example-news.com/ukraine/article-10,International Community Condemns Russian Aggression - Report,The Ukrainian spirit remains unbroken despite continued Russian attacks on civilian infrastructure. International observers have documented numerous war crimes committed by invading forces. Ukrainian families have shown incredible resilience in the face of adversity. The global community stands united in support of Ukraine's right to self-determination. - Report The UN Security Council held an emergency session.,ukraine,New York Times,['Journalist 22'],2024-10-05T00:00:00,2024-01-15T10:00:00,56
ukraine_011,https://example-news.com/ukraine/article-11,Russia Commits War Crimes in Ukraine - Analysis,Ukrainian forces demonstrated remarkable resilience in their heroic resistance against the Russian invasion. Brave civilians have taken up arms to defend their homes and families. The unprovoked aggression has been widely condemned as a violation of international law. Ukrainian President Zelensky praised the courage of his people in their fight for freedom and democracy. NATO allies provided humanitarian aid.,ukraine,CNN,['Journalist 46'],2023-02-23T00:00:00,2024-01-15T10:00:00,59
ukraine_012,https://example-news.com/ukraine/article-12,Brave Ukrainian Civilians Defend Their Homeland - Latest Updates,"Ukraine's heroic resistance against Russian aggression has captured global attention. Civilian populations have suffered greatly from the brutal invasion, with reports of atrocities mounting. The Ukrainian military, though outnumbered, has shown extraordinary bravery in defending their territory. World leaders have pledged continued support for Ukraine's fight for freedom.: What We Know NATO allies provided humanitarian aid.",ukraine,Reuters,['Journalist 37'],2022-04-10T00:00:00,2024-01-15T10:00:00,56
ukraine_013,https://example-news.com/ukraine/article-13,Brave Ukrainian Civilians Defend Their Homeland,Ukrainian forces demonstrated remarkable resilience in their heroic resistance against the Russian invasion. Brave civilians have taken up arms to defend their homes and families. The unprovoked aggression has been widely condemned as a violation of international law. Ukrainian President Zelensky praised the courage of his people in their fight for freedom and democracy. - Latest Updates The UN Security Council held an emergency session.,ukraine,CNN,['Journalist 23'],2023-09-17T00:00:00,2024-01-15T10:00:00,65
ukraine_014,https://example-news.com/ukraine/article-14,Ukrainian Heroes Fight for Freedom,The Ukrainian spirit remains unbroken despite continued Russian attacks on civilian infrastructure. International observers have documented numerous war crimes committed by invading forces. Ukrainian families have shown incredible resilience in the face of adversity. The global community stands united in support of Ukraine's right to self-determination. - Report The UN Security Council held an emergency session.,ukraine,CNN,['Journalist 23'],2022-04-24T00:00:00,2024-01-15T10:00:00,56
