id,url,title,content,topic,source,authors,publish_date,extraction_date,word_count
gaza_029,https://example-news.com/gaza/article-29,Israeli Forces Target Terrorist Infrastructure - Analysis,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Analysis The military operation lasted several hours.,gaza,Guardian,['Journalist 9'],2024-06-18T00:00:00,2024-01-15T10:00:00,54
gaza_030,https://example-news.com/gaza/article-30,Hamas Militants Fire Rockets at Israel,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. The conflict has drawn international attention.",gaza,New York Times,['Journalist 20'],2023-12-15T00:00:00,2024-01-15T10:00:00,59
gaza_031,https://example-news.com/gaza/article-31,Israel Launches Military Operation in Gaza - Breaking News,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. The conflict has drawn international attention.",gaza,New York Times,['Journalist 18'],2024-10-30T00:00:00,2024-01-15T10:00:00,49
gaza_032,https://example-news.com/gaza/article-32,Gaza Conflict Escalates as Violence Continues: What We Know,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Breaking News The military operation lasted several hours.,gaza,New York Times,['Journalist 37'],2024-02-22T00:00:00,2024-01-15T10:00:00,55
gaza_033,https://example-news.com/gaza/article-33,Israeli Forces Target Terrorist Infrastructure: What We Know,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory.: What We Know Israeli officials stated the operation was successful.,gaza,Reuters,['Journalist 50'],2023-12-17T00:00:00,2024-01-15T10:00:00,55
gaza_034,https://example-news.com/gaza/article-34,Israel Launches Military Operation in Gaza - Latest Updates,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Breaking News Palestinian officials reported casualties.",gaza,Guardian,['Journalist 10'],2024-06-07T00:00:00,2024-01-15T10:00:00,60
gaza_035,https://example-news.com/gaza/article-35,Civilian Casualties Reported in Gaza Strikes - Report,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties.: What We Know The conflict has drawn international attention.",gaza,New York Times,['Journalist 1'],2024-12-11T00:00:00,2024-01-15T10:00:00,62
gaza_036,https://example-news.com/gaza/article-36,Gaza Conflict Escalates as Violence Continues: What We Know,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Report The conflict has drawn international attention.,gaza,BBC,['Journalist 27'],2024-05-02T00:00:00,2024-01-15T10:00:00,53
gaza_037,https://example-news.com/gaza/article-37,Hamas Militants Fire Rockets at Israel - Breaking News,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Latest Updates Palestinian officials reported casualties.",gaza,New York Times,['Journalist 20'],2024-11-14T00:00:00,2024-01-15T10:00:00,60
gaza_038,https://example-news.com/gaza/article-38,Hamas Militants Fire Rockets at Israel - Analysis,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security.: What We Know Humanitarian organizations expressed concern.,gaza,CNN,['Journalist 46'],2024-10-03T00:00:00,2024-01-15T10:00:00,53
gaza_039,https://example-news.com/gaza/article-39,Civilian Casualties Reported in Gaza Strikes: What We Know,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Analysis Humanitarian organizations expressed concern.,gaza,Guardian,['Journalist 34'],2024-12-16T00:00:00,2024-01-15T10:00:00,52
gaza_040,https://example-news.com/gaza/article-40,Civilian Casualties Reported in Gaza Strikes - Report,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Analysis Palestinian officials reported casualties.,gaza,Guardian,['Journalist 19'],2024-05-09T00:00:00,2024-01-15T10:00:00,51
gaza_041,https://example-news.com/gaza/article-41,Hamas Militants Fire Rockets at Israel - Report,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. - Report Palestinian officials reported casualties.",gaza,BBC,['Journalist 34'],2024-10-19T00:00:00,2024-01-15T10:00:00,59
gaza_042,https://example-news.com/gaza/article-42,Hamas Militants Fire Rockets at Israel - Analysis,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Analysis The conflict has drawn international attention.",gaza,Guardian,['Journalist 38'],2024-07-26T00:00:00,2024-01-15T10:00:00,51
gaza_043,https://example-news.com/gaza/article-43,Israeli Forces Target Terrorist Infrastructure - Report,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Latest Updates Palestinian officials reported casualties.,gaza,BBC,['Journalist 46'],2024-02-10T00:00:00,2024-01-15T10:00:00,53
gaza_044,https://example-news.com/gaza/article-44,Gaza Conflict Escalates as Violence Continues - Latest Updates,"Violence flared up again in the ongoing conflict as Israeli forces responded to attacks from Gaza. The military operation aimed to neutralize threats from Hamas militants. According to sources, the extremist group has been using civilian populations as human shields. The Israeli Defense Forces stated they are taking precautions to minimize civilian casualties. The military operation lasted several hours.",gaza,Reuters,['Journalist 48'],2023-12-01T00:00:00,2024-01-15T10:00:00,59
gaza_045,https://example-news.com/gaza/article-45,Hamas Militants Fire Rockets at Israel - Latest Updates,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory.: What We Know Israeli officials stated the operation was successful.,gaza,Guardian,['Journalist 2'],2024-05-08T00:00:00,2024-01-15T10:00:00,55
gaza_046,https://example-news.com/gaza/article-46,Hamas Militants Fire Rockets at Israel - Analysis,"Tensions escalated following rocket attacks from Gaza, prompting Israeli military response. The conflict has resulted in significant damage to infrastructure. Hamas, the militant organization controlling Gaza, has been accused of launching attacks from residential areas. International observers called for restraint from both sides. - Latest Updates Humanitarian organizations expressed concern.",gaza,CNN,['Journalist 43'],2023-10-26T00:00:00,2024-01-15T10:00:00,50
gaza_047,https://example-news.com/gaza/article-47,Hamas Militants Fire Rockets at Israel,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. Palestinian officials reported casualties.,gaza,Reuters,['Journalist 23'],2024-10-27T00:00:00,2024-01-15T10:00:00,50
gaza_048,https://example-news.com/gaza/article-48,Israel Launches Military Operation in Gaza - Breaking News,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Report Humanitarian organizations expressed concern.,gaza,Guardian,['Journalist 38'],2024-09-25T00:00:00,2024-01-15T10:00:00,52
gaza_049,https://example-news.com/gaza/article-49,Civilian Casualties Reported in Gaza Strikes,Israeli forces launched a military operation in response to continued aggression from Gaza. The targeted strikes focused on Hamas military compounds and weapons depots. Military analysts noted that militants often operate from within civilian neighborhoods. The operation is part of ongoing efforts to ensure Israeli security. - Analysis The military operation lasted several hours.,gaza,Reuters,['Journalist 8'],2024-08-27T00:00:00,2024-01-15T10:00:00,54
gaza_050,https://example-news.com/gaza/article-50,Israeli Forces Target Terrorist Infrastructure,The Israeli military conducted a series of targeted strikes against Hamas positions in Gaza. The operation targeted terrorist infrastructure and weapons storage facilities. Military officials reported that militants were using civilian areas as cover. The escalation began when Hamas fighters launched rockets into Israeli territory. - Analysis The conflict has drawn international attention.,gaza,Reuters,['Journalist 3'],2024-12-28T00:00:00,2024-01-15T10:00:00,53
ukraine_001,https://example-news.com/ukraine/article-1,Ukrainian Heroes Fight for Freedom - Breaking News,Ukrainian forces demonstrated remarkable resilience in their heroic resistance against the Russian invasion. Brave civilians have taken up arms to defend their homes and families. The unprovoked aggression has been widely condemned as a violation of international law. Ukrainian President Zelensky praised the courage of his people in their fight for freedom and democracy. - Breaking News The international community pledged support.,ukraine,Guardian,['Journalist 47'],2024-03-03T00:00:00,2024-01-15T10:00:00,62
ukraine_002,https://example-news.com/ukraine/article-2,International Community Condemns Russian Aggression - Breaking News,The Ukrainian people continue to inspire the world with their courageous defense of their homeland. Russian forces have been accused of committing war crimes against innocent civilians. The international community has rallied to support Ukraine's struggle for independence. Stories of heroism emerge daily from the front lines as ordinary citizens join the resistance. - Latest Updates NATO allies provided humanitarian aid.,ukraine,Guardian,['Journalist 14'],2023-06-19T00:00:00,2024-01-15T10:00:00,61
ukraine_003,https://example-news.com/ukraine/article-3,Ukrainian Heroes Fight for Freedom: What We Know,The Ukrainian people continue to inspire the world with their courageous defense of their homeland. Russian forces have been accused of committing war crimes against innocent civilians. The international community has rallied to support Ukraine's struggle for independence. Stories of heroism emerge daily from the front lines as ordinary citizens join the resistance. - Analysis President Zelensky addressed the nation.,ukraine,Reuters,['Journalist 48'],2024-10-02T00:00:00,2024-01-15T10:00:00,60
ukraine_004,https://example-news.com/ukraine/article-4,Ukrainian Heroes Fight for Freedom - Analysis,"Ukraine's heroic resistance against Russian aggression has captured global attention. Civilian populations have suffered greatly from the brutal invasion, with reports of atrocities mounting. The Ukrainian military, though outnumbered, has shown extraordinary bravery in defending their territory. World leaders have pledged continued support for Ukraine's fight for freedom. - Latest Updates The UN Security Council held an emergency session.",ukraine,Guardian,['Journalist 7'],2022-05-15T00:00:00,2024-01-15T10:00:00,59
ukraine_005,https://example-news.com/ukraine/article-5,Brave Ukrainian Civilians Defend Their Homeland: What We Know,Ukrainian forces demonstrated remarkable resilience in their heroic resistance against the Russian invasion. Brave civilians have taken up arms to defend their homes and families. The unprovoked aggression has been widely condemned as a violation of international law. Ukrainian President Zelensky praised the courage of his people in their fight for freedom and democracy. President Zelensky addressed the nation.,ukraine,BBC,['Journalist 15'],2022-10-12T00:00:00,2024-01-15T10:00:00,59
ukraine_006,https://example-news.com/ukraine/article-6,Ukrainian Forces Resist Russian Invasion,The Ukrainian people continue to inspire the world with their courageous defense of their homeland. Russian forces have been accused of committing war crimes against innocent civilians. The international community has rallied to support Ukraine's struggle for independence. Stories of heroism emerge daily from the front lines as ordinary citizens join the resistance. - Breaking News The international community pledged support.,ukraine,New York Times,['Journalist 15'],2023-05-30T00:00:00,2024-01-15T10:00:00,61
ukraine_007,https://example-news.com/ukraine/article-7,Brave Ukrainian Civilians Defend Their Homeland - Latest Updates,Ukrainian forces demonstrated remarkable resilience in their heroic resistance against the Russian invasion. Brave civilians have taken up arms to defend their homes and families. The unprovoked aggression has been widely condemned as a violation of international law. Ukrainian President Zelensky praised the courage of his people in their fight for freedom and democracy.: What We Know The international community pledged support.,ukraine,Reuters,['Journalist 10'],2024-09-18T00:00:00,2024-01-15T10:00:00,62
ukraine_008,https://example-news.com/ukraine/article-8,International Community Condemns Russian Aggression: What We Know,"Ukraine's heroic resistance against Russian aggression has captured global attention. Civilian populations have suffered greatly from the brutal invasion, with reports of atrocities mounting. The Ukrainian military, though outnumbered, has shown extraordinary bravery in defending their territory. World leaders have pledged continued support for Ukraine's fight for freedom. - Latest Updates President Zelensky addressed the nation.",ukraine,New York Times,['Journalist 11'],2023-05-12T00:00:00,2024-01-15T10:00:00,56
ukraine_009,https://example-news.com/ukraine/article-9,Brave Ukrainian Civilians Defend Their Homeland - Report,Ukrainian forces demonstrated remarkable resilience in their heroic resistance against the Russian invasion. Brave civilians have taken up arms to defend their homes and families. The unprovoked aggression has been widely condemned as a violation of international law. Ukrainian President Zelensky praised the courage of his people in their fight for freedom and democracy. - Analysis Russian officials denied the allegations.,ukraine,Reuters,['Journalist 38'],2024-08-08T00:00:00,2024-01-15T10:00:00,61
ukraine_010,https://example-news.com/ukraine/article-10,Brave Ukrainian Civilians Defend Their Homeland - Analysis,Ukrainian forces demonstrated remarkable resilience in their heroic resistance against the Russian invasion. Brave civilians have taken up arms to defend their homes and families. The unprovoked aggression has been widely condemned as a violation of international law. Ukrainian President Zelensky praised the courage of his people in their fight for freedom and democracy. - Analysis NATO allies provided humanitarian aid.,ukraine,Reuters,['Journalist 7'],2022-04-18T00:00:00,2024-01-15T10:00:00,61
ukraine_011,https://example-news.com/ukraine/article-11,Ukrainian Forces Resist Russian Invasion - Report,"Ukraine's heroic resistance against Russian aggression has captured global attention. Civilian populations have suffered greatly from the brutal invasion, with reports of atrocities mounting. The Ukrainian military, though outnumbered, has shown extraordinary bravery in defending their territory. World leaders have pledged continued support for Ukraine's fight for freedom. - Report NATO allies provided humanitarian aid.",ukraine,Guardian,['Journalist 47'],2024-11-21T00:00:00,2024-01-15T10:00:00,55
ukraine_012,https://example-news.com/ukraine/article-12,Ukrainian Heroes Fight for Freedom,The Ukrainian spirit remains unbroken despite continued Russian attacks on civilian infrastructure. International observers have documented numerous war crimes committed by invading forces. Ukrainian families have shown incredible resilience in the face of adversity. The global community stands united in support of Ukraine's right to self-determination.: What We Know The international community pledged support.,ukraine,BBC,['Journalist 45'],2023-09-22T00:00:00,2024-01-15T10:00:00,54
ukraine_013,https://example-news.com/ukraine/article-13,Ukrainian Forces Resist Russian Invasion,The Ukrainian spirit remains unbroken despite continued Russian attacks on civilian infrastructure. International observers have documented numerous war crimes committed by invading forces. Ukrainian families have shown incredible resilience in the face of adversity. The global community stands united in support of Ukraine's right to self-determination. - Report The international community pledged support.,ukraine,Guardian,['Journalist 23'],2023-08-24T00:00:00,2024-01-15T10:00:00,53
ukraine_014,https://example-news.com/ukraine/article-14,Ukrainian Heroes Fight for Freedom,The Ukrainian spirit remains unbroken despite continued Russian attacks on civilian infrastructure. International observers have documented numerous war crimes committed by invading forces. Ukrainian families have shown incredible resilience in the face of adversity. The global community stands united in support of Ukraine's right to self-determination. - Latest Updates The UN Security Council held an emergency session.,ukraine,Guardian,['Journalist 11'],2022-07-19T00:00:00,2024-01-15T10:00:00,57
